Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,3191021589,1680641241,--,--
No,Ch,Hit,Time_H,Time_L,Energy
776,0,0x110121,0,731017672,941
777,1,0x110222,0,732164520,637
778,0,0x110121,0,735070760,2842
779,1,0x110222,0,735466920,2326
780,0,0x110121,0,735750280,1005
781,1,0x110222,0,735750344,2037
782,1,0x110222,0,736330696,453
783,0,0x110121,0,739761640,552
784,0,0x110321,0,740729000,326
785,1,0x110322,0,740729000,2873
786,1,0x110222,0,741211144,608
787,0,0x110121,0,741770472,2653
788,0,0x110121,0,742517416,270
789,0,0x110121,0,743101608,1849
790,1,0x110222,0,744194536,1150
791,0,0x110121,0,745373256,698
792,1,0x110222,0,745373320,2096
793,1,0x110222,0,747368360,1569
794,1,0x110222,0,747797672,1493
795,0,0x110121,0,748197608,2225
796,1,0x110222,0,748197672,3063
797,1,0x110222,0,749409288,1464
798,1,0x110222,0,750379976,2673
799,1,0x110222,0,757783944,1938
800,1,0x110222,0,760851304,2299
801,0,0x110121,0,766165384,957
802,0,0x110121,0,767217352,1671
803,1,0x110222,0,767900552,2061
804,1,0x110222,0,768041352,612
805,0,0x110121,0,768661544,4270
806,1,0x110222,0,770126472,489
807,0,0x110121,0,770214056,2817
808,0,0x110121,0,773297128,754
809,0,0x110121,0,776392296,400
810,1,0x110222,0,777370344,742
811,0,0x110121,0,777680200,723
812,1,0x110222,0,779350856,1291
813,0,0x110121,0,779484776,4358
814,0,0x110121,0,779860200,757
815,0,0x110121,0,780373384,2292
816,1,0x110222,0,780905544,2778
817,1,0x110222,0,781043432,2580
818,0,0x110121,0,781782312,3183
819,0,0x110121,0,781960904,3175
820,0,0x110121,0,782033128,2886
821,1,0x110222,0,782382664,3261
822,1,0x110222,0,784042984,2459
823,1,0x110222,0,788902344,365
824,1,0x110222,0,788983752,541
825,1,0x110222,0,790670632,2687
826,0,0x110121,0,791063624,972
827,0,0x110121,0,796641768,2598
828,1,0x110222,0,796641832,2422
829,0,0x110121,0,797931560,537
830,0,0x110121,0,801139016,706
831,0,0x110321,0,802524648,347
832,1,0x110322,0,802524648,2055
833,1,0x110222,0,802849096,437
834,1,0x110222,0,807326056,439
835,1,0x110222,0,808270056,718
836,0,0x110121,0,808523048,542
837,1,0x110222,0,808523208,316
838,1,0x110222,0,813408168,1685
839,1,0x110222,0,813506888,1046
840,0,0x110121,0,813765448,550
841,1,0x110222,0,813765544,636
842,1,0x110222,0,814632360,2137
843,1,0x110222,0,815740488,1002
844,1,0x110222,0,815810984,632
845,1,0x110222,0,816287432,4855
846,1,0x110222,0,822808744,598
847,1,0x110222,0,823268200,1592
848,1,0x110222,0,826742280,592
849,0,0x110121,0,827055208,559
850,1,0x110222,0,827058760,524
851,0,0x110121,0,828437960,1622
852,1,0x110222,0,828530024,582
853,1,0x110222,0,833941864,2356
854,1,0x110222,0,834368200,544
855,1,0x110222,0,835017000,3386
856,1,0x110222,0,835391272,2884
857,0,0x110121,0,837251528,3644
858,1,0x110222,0,837308872,688
859,0,0x110121,0,837799272,495
860,0,0x110121,0,838616904,791
861,1,0x110222,0,838754024,332
862,0,0x110121,0,844346440,323
863,0,0x110121,0,844964360,354
864,0,0x110121,0,845872520,2049
865,1,0x110222,0,845933576,888
866,0,0x110121,0,846233800,1639
867,1,0x110222,0,846418120,439
868,1,0x110222,0,847703240,330
869,0,0x110121,0,848657768,569
870,1,0x110222,0,849286856,302
871,1,0x110222,0,850299304,679
872,1,0x110222,0,850813832,2463
873,0,0x110121,0,851813224,3211
874,0,0x110121,0,852354696,2742
875,1,0x110222,0,852657704,719
876,1,0x110222,0,852980168,617
877,0,0x110121,0,853024808,1722
878,0,0x110121,0,853101224,451
879,0,0x110121,0,853333320,766
880,0,0x110121,0,853838696,2835
881,1,0x110222,0,856502504,2284
882,1,0x110222,0,856919560,337
883,0,0x110121,0,859788520,288
884,1,0x110222,0,859843592,1921
885,0,0x110121,0,860134024,2755
886,1,0x110222,0,861162792,359
887,0,0x110121,0,861405608,2766
888,1,0x110222,0,861405704,1554
889,1,0x110222,0,862246824,1386
890,1,0x110222,0,862417576,399
891,1,0x110222,0,863216168,996
892,1,0x110222,0,864025960,1888
893,1,0x110222,0,864343848,577
894,0,0x110121,0,867505224,851
895,1,0x110222,0,867505352,490
896,1,0x110222,0,869666728,1191
897,1,0x110222,0,871432616,561
898,1,0x110222,0,871997448,1699
899,1,0x110222,0,872049256,321
900,0,0x110121,0,874801480,3083
901,1,0x110222,0,875396168,1622
902,0,0x110121,0,878098888,898
903,1,0x110222,0,878444296,676
904,1,0x110222,0,880824168,1767
905,1,0x110222,0,882056808,2671
906,0,0x110121,0,882521896,549
907,1,0x110222,0,885123304,1682
908,1,0x110222,0,887240040,410
909,1,0x110222,0,887484776,2396
910,1,0x110222,0,891187144,1574
911,1,0x110222,0,891525896,714
912,1,0x110222,0,893005448,2106
913,0,0x110121,0,895096360,317
914,0,0x110121,0,900293256,3177
915,1,0x110222,0,900293384,1056
916,1,0x110222,0,901616712,696
917,1,0x110222,0,901627208,1413
918,1,0x110222,0,902424360,981
919,0,0x110121,0,903959368,3050
920,1,0x110222,0,903959528,470
921,1,0x110222,0,904283208,1689
922,0,0x110121,0,907573480,3013
923,0,0x110121,0,908229416,801
924,1,0x110222,0,908229480,1699
925,1,0x110222,0,908325288,1663
926,1,0x110222,0,908875944,3165
927,0,0x110121,0,910028744,263
928,0,0x110121,0,910389672,2691
929,1,0x110222,0,910705800,2231
930,1,0x110222,0,912877256,563
931,1,0x110222,0,912968360,831
932,1,0x110222,0,913875144,1217
933,0,0x110121,0,913909544,1467
934,0,0x110121,0,914467528,2835
935,1,0x110222,0,919898376,2706
936,1,0x110222,0,921895528,626
937,1,0x110222,0,921953672,2364
938,0,0x110121,0,922417800,1323
939,1,0x110222,0,922417928,506
940,0,0x110121,0,924466504,278
941,1,0x110222,0,924757864,969
942,0,0x110121,0,924993896,492
943,0,0x110121,0,925880456,421
944,0,0x110121,0,926088904,563
945,1,0x110222,0,926088968,2551
946,1,0x110222,0,926213800,1774
947,0,0x110121,0,930484168,2161
948,1,0x110222,0,930484232,2427
949,1,0x110222,0,931081960,1295
950,0,0x110121,0,931843240,405
951,0,0x110121,0,932170760,727
952,1,0x110222,0,932400584,2807
953,1,0x110222,0,935823464,368
954,1,0x110222,0,936126728,1910
955,1,0x110222,0,936479528,1588
956,0,0x110121,0,937256904,2120
957,1,0x110222,0,937257000,1673
958,0,0x110121,0,939833352,350
959,1,0x110222,0,942270888,1714
960,1,0x110222,0,943553480,376
961,0,0x110121,0,945865928,1897
962,0,0x110121,0,947650088,3078
963,1,0x110222,0,947650184,1295
964,1,0x110222,0,949942952,1970
965,0,0x110121,0,950722312,369
966,0,0x110121,0,950786280,3239
967,1,0x110222,0,950786376,1058
968,1,0x110222,0,952937224,725
969,0,0x110121,0,953047144,276
970,1,0x110222,0,953135240,842
971,0,0x110121,0,956359720,1287
972,0,0x110121,0,957093224,255
973,1,0x110222,0,957197672,4891
974,0,0x110121,0,957375496,2092
975,1,0x110222,0,957804296,871
976,1,0x110222,0,958645224,1807
977,0,0x110121,0,958704072,293
978,0,0x110121,0,959159080,469
979,1,0x110222,0,959159176,669
980,0,0x110121,0,959418344,276
981,1,0x110222,0,960008360,384
982,1,0x110222,0,960257928,1072
983,1,0x110222,0,961892424,1810
984,0,0x110121,0,962315560,2921
985,1,0x110222,0,963092616,2042
986,1,0x110222,0,964230280,2134
987,0,0x110121,0,964989416,632
988,0,0x110121,0,967678024,2317
989,1,0x110222,0,967678120,2668
990,1,0x110222,0,967836872,2650
991,0,0x110121,0,967874760,1945
992,1,0x110222,0,968453832,452
993,1,0x110222,0,968836456,2315
994,0,0x110121,0,969396136,912
995,1,0x110222,0,969741544,1456
996,0,0x110121,0,969873768,1245
997,1,0x110222,0,971610920,2422
998,0,0x110121,0,973288264,316
999,1,0x110222,0,974019080,2187
1000,0,0x110121,0,974627656,1192
1001,1,0x110222,0,974627720,2788
1002,1,0x110222,0,975410216,2313
1003,0,0x110121,0,976986440,768
1004,0,0x110121,0,978082952,385
1005,0,0x110121,0,981017288,2795
1006,1,0x110222,0,981345320,1306
1007,1,0x110222,0,981634600,1811
1008,0,0x110121,0,982179112,2226
1009,1,0x110222,0,982376040,411
1010,1,0x110222,0,982520296,373
1011,1,0x110222,0,982710504,278
1012,1,0x110222,0,983553160,1951
1013,1,0x110222,0,984845864,752
1014,0,0x110121,0,985130024,857
1015,1,0x110222,0,985800616,1617
1016,0,0x110121,0,985894600,814
1017,1,0x110222,0,987524552,693
1018,1,0x110222,0,988639976,1039
1019,0,0x110121,0,988874248,749
1020,0,0x110121,0,990286024,3880
1021,1,0x110222,0,991474632,799
1022,0,0x110121,0,991772936,1401
1023,0,0x110121,0,993068680,1847
1024,0,0x110121,0,994821384,2859
1025,1,0x110222,0,996428712,1780
1026,0,0x110121,0,997276808,1789
1027,0,0x110121,0,997644200,796
1028,1,0x110222,0,998610312,539
1029,1,0x110222,0,999545416,2406
1030,1,0x110222,0,999925736,2310
1031,0,0x110121,0,1000077832,2880
1032,1,0x110222,0,1000773928,2586
1033,1,0x110222,0,1001074216,3383
1034,0,0x110121,0,1001262344,369
1035,1,0x110222,0,1001386696,2132
1036,0,0x110121,0,1003748232,2869
1037,0,0x110121,0,1009522056,1249
1038,1,0x110222,0,1009522216,414
1039,1,0x110222,0,1011932328,2591
1040,1,0x110222,0,1012115528,918
1041,0,0x110121,0,1013428712,2325
1042,1,0x110222,0,1013428808,3013
1043,1,0x110222,0,1016178472,440
1044,0,0x110121,0,1018156136,2682
1045,1,0x110222,0,1019509256,1905
1046,0,0x110121,0,1019865256,707
1047,0,0x110121,0,1022357896,2622
1048,0,0x110121,0,1023708584,1026
1049,1,0x110222,0,1023708648,1339
1050,1,0x110222,0,1024266952,1841
1051,1,0x110222,0,1024858312,1528
1052,1,0x110222,0,1025283336,557
1053,0,0x110121,0,1025484616,2201
1054,1,0x110222,0,1025484776,523
1055,0,0x110121,0,1025539784,206
1056,1,0x110222,0,1030177960,2354
1057,0,0x110121,0,1030549032,2044
1058,1,0x110222,0,1030549160,595
1059,1,0x110222,0,1030685736,1840
1060,0,0x110121,0,1032562632,663
1061,0,0x110121,0,1033455624,4207
1062,1,0x110222,0,1034680392,534
1063,0,0x110121,0,1036224200,471
1064,0,0x110121,0,1038158472,308
1065,1,0x110222,0,1040781928,303
1066,1,0x110222,0,1041496680,1196
1067,0,0x110121,0,1042942824,1783
1068,0,0x110321,0,1043712584,561
1069,1,0x110222,0,1043712616,1898
1070,1,0x110222,0,1044358216,1366
1071,1,0x110222,0,1045439816,956
1072,1,0x110222,0,1045877256,877
1073,1,0x110222,0,1046002792,2355
1074,1,0x110222,0,1046308328,340
1075,0,0x110121,0,1047723144,554
1076,0,0x110121,0,1047837864,486
1077,1,0x110222,0,1047969512,546
1078,0,0x110121,0,1048228072,455
1079,1,0x110222,0,1048476968,820
1080,1,0x110222,0,1050491880,1996
1081,1,0x110222,0,1054116168,1130
1082,0,0x110121,0,1056776072,2329
1083,1,0x110222,0,1056776168,2175
1084,0,0x110121,0,1057726920,974
1085,0,0x110121,0,1059380328,2220
1086,1,0x110222,0,1059404200,358
1087,0,0x110121,0,1059601672,1059
1088,0,0x110121,0,1062248776,816
1089,1,0x110222,0,1063744488,628
1090,1,0x110222,0,1063808008,551
1091,1,0x110222,0,1064104712,2391
1092,1,0x110222,0,1064372104,521
1093,0,0x110121,0,1064940808,2643
1094,1,0x110222,0,1065157128,2763
1095,0,0x110121,0,1067331240,5248
1096,0,0x110121,0,1067682536,1439
1097,1,0x110222,0,1069738824,379
1098,1,0x110222,0,1070149032,2366
1099,0,0x110121,0,1071185128,1476
1100,1,0x110222,0,1071185256,698
1101,0,0x110121,0,1071424264,3266
1102,0,0x110121,0,1072241960,1629
1103,0,0x110121,0,1073812008,995
1104,0,0x110121,0,1074351400,1653
1105,1,0x110222,0,1074897704,803
1106,0,0x110121,0,1080830280,758
1107,0,0x110121,0,1081785608,2039
1108,1,0x110222,0,1082512872,1750
1109,0,0x110121,0,1084460072,750
1110,1,0x110222,0,1085210184,513
1111,1,0x110222,0,1086329224,364
1112,0,0x110121,0,1088883912,231
1113,1,0x110222,0,1090459624,411
1114,1,0x110222,0,1091030984,788
1115,1,0x110222,0,1091209352,1900
1116,1,0x110222,0,1091856872,1939
1117,0,0x110121,0,1092315752,310
1118,0,0x110121,0,1093139720,529
1119,1,0x110222,0,1093250248,419
1120,1,0x110222,0,1094575464,669
1121,1,0x110222,0,1096035304,5978
1122,0,0x110121,0,1096436200,2511
1123,1,0x110222,0,1096741192,606
1124,1,0x110222,0,1097842088,741
1125,1,0x110222,0,1099945512,2821
1126,1,0x110222,0,1100211432,532
1127,0,0x110121,0,1102017288,4953
1128,0,0x110121,0,1102053928,401
1129,1,0x110222,0,1102053992,1091
1130,0,0x110121,0,1103647880,2284
1131,1,0x110222,0,1103647976,2155
1132,1,0x110222,0,1105548040,2642
1133,1,0x110222,0,1106358984,1631
1134,1,0x110222,0,1107362632,3268
1135,0,0x110121,0,1107365320,363
1136,1,0x110222,0,1107695528,6178
1137,1,0x110222,0,1108453992,456
1138,1,0x110222,0,1108805896,1823
1139,1,0x110222,0,1113245608,801
1140,1,0x110222,0,1114814984,747
1141,1,0x110222,0,1115234408,407
1142,1,0x110222,0,1115871848,608
1143,0,0x110121,0,1117151976,2034
1144,0,0x110121,0,1117293128,1648
1145,1,0x110222,0,1117838280,751
1146,1,0x110222,0,1117880584,637
1147,1,0x110222,0,1117923784,487
1148,1,0x110222,0,1118824328,477
1149,0,0x110121,0,1120479208,1147
1150,1,0x110222,0,1120613768,288
1151,1,0x110222,0,1121985640,812
1152,0,0x110121,0,1122114792,2559
1153,1,0x110222,0,1123237576,511
1154,0,0x110121,0,1123813032,606
1155,0,0x110121,0,1124578920,659
1156,0,0x110121,0,1126899720,579
1157,0,0x110121,0,1130221256,748
1158,0,0x110121,0,1131564264,770
1159,0,0x110121,0,1132105736,2181
1160,1,0x110222,0,1132105800,3187
1161,0,0x110121,0,1132327208,379
1162,0,0x110121,0,1134773896,1995
1163,0,0x110121,0,1134908328,496
1164,0,0x110121,0,1135690504,1296
1165,1,0x110222,0,1136360264,479
1166,1,0x110222,0,1136500936,1550
1167,0,0x110121,0,1140248488,865
1168,0,0x110121,0,1140712360,3014
1169,1,0x110222,0,1141286920,493
1170,0,0x110121,0,1142786440,319
1171,0,0x110121,0,1143176584,1130
1172,1,0x110222,0,1144180520,1929
1173,0,0x110121,0,1145872744,280
1174,1,0x110322,0,1145872712,2174
1175,0,0x110121,0,1149192456,508
1176,0,0x110121,0,1149507560,768
1177,1,0x110222,0,1150003784,474
1178,0,0x110121,0,1150836936,1192
1179,1,0x110222,0,1150837000,1912
1180,0,0x110121,0,1151116584,429
1181,1,0x110222,0,1151305064,1240
1182,1,0x110222,0,1151811432,333
1183,0,0x110121,0,1156090312,3246
1184,1,0x110222,0,1156090408,2246
1185,0,0x110121,0,1156787112,1841
1186,1,0x110222,0,1156787240,597
1187,1,0x110222,0,1158399528,1791
1188,0,0x110121,0,1159370056,763
1189,1,0x110222,0,1159626824,324
1190,0,0x110121,0,1160987688,1561
1191,1,0x110222,0,1162347144,2597
1192,1,0x110222,0,1162897896,2548
1193,1,0x110222,0,1164407240,407
1194,1,0x110222,0,1166302664,1688
1195,1,0x110222,0,1168316104,303
1196,0,0x110121,0,1168699656,940
1197,1,0x110222,0,1168699720,1434
1198,1,0x110222,0,1171483368,1472
1199,0,0x110121,0,1171940808,514
1200,0,0x110121,0,1176274024,1640
1201,1,0x110222,0,1176274120,657
1202,0,0x110121,0,1178042280,1036
1203,0,0x110121,0,1178412712,1859
1204,1,0x110222,0,1180764872,1637
1205,1,0x110222,0,1181202344,2339
1206,1,0x110222,0,1181884488,494
1207,1,0x110222,0,1182457896,2391
1208,1,0x110222,0,1184780808,2000
1209,1,0x110222,0,1185055976,396
1210,1,0x110222,0,1185830120,1587
1211,0,0x110121,0,1187605992,1947
1212,1,0x110222,0,1187606120,652
1213,1,0x110222,0,1188449000,520
1214,1,0x110222,0,1189320136,370
1215,0,0x110121,0,1190852808,396
1216,1,0x110222,0,1191315976,660
1217,1,0x110222,0,1191457320,1108
1218,0,0x110121,0,1191894120,1991
1219,0,0x110121,0,1194167144,3261
1220,1,0x110222,0,1194167208,2009
1221,1,0x110222,0,1196047944,1490
1222,1,0x110222,0,1197024552,2215
1223,1,0x110222,0,1198254056,306
1224,1,0x110222,0,1199495752,387
1225,1,0x110222,0,1201564968,2168
1226,1,0x110222,0,1202228488,2252
1227,1,0x110222,0,1203700232,2706
1228,0,0x110121,0,1204069864,2679
1229,1,0x110222,0,1206402568,2435
1230,0,0x110121,0,1207045352,200
1231,1,0x110222,0,1208927048,1284
1232,1,0x110222,0,1209173128,308
1233,0,0x110121,0,1210074408,870
1234,0,0x110121,0,1210194216,565
1235,1,0x110222,0,1210194248,2370
1236,1,0x110222,0,1210809352,1342
1237,1,0x110222,0,1213014184,503
1238,1,0x110222,0,1213853992,531
1239,1,0x110222,0,1215623048,463
1240,1,0x110222,0,1216302312,327
1241,0,0x110121,0,1217133992,2692
1242,0,0x110121,0,1223333992,600
1243,0,0x110121,0,1225892936,429
1244,0,0x110121,0,1226395688,904
1245,1,0x110222,0,1227314088,419
1246,1,0x110222,0,1227497992,382
1247,1,0x110222,0,1230150472,2401
1248,1,0x110222,0,1232178632,435
1249,1,0x110222,0,1233550824,2478
1250,1,0x110222,0,1233739976,1284
1251,1,0x110222,0,1234296008,365
1252,1,0x110222,0,1234963240,1682
1253,0,0x110121,0,1235974856,381
1254,1,0x110222,0,1237791464,416
1255,0,0x110121,0,1239816904,584
1256,1,0x110222,0,1239816968,1908
1257,1,0x110222,0,1241138088,358
1258,0,0x110121,0,1242138440,1003
1259,1,0x110222,0,1242138472,2355
1260,0,0x110121,0,1242323592,598
1261,1,0x110222,0,1242323656,1816
1262,1,0x110222,0,1242837192,1595
1263,0,0x110121,0,1243081256,5902
1264,1,0x110222,0,1243696264,420
1265,0,0x110321,0,1243923656,361
1266,1,0x110322,0,1243923656,2655
1267,1,0x110222,0,1244261768,408
1268,1,0x110222,0,1245063976,1100
1269,1,0x110222,0,1245416744,419
1270,1,0x110222,0,1245884520,1408
1271,1,0x110222,0,1245900232,1555
1272,1,0x110222,0,1247434856,446
1273,0,0x110121,0,1247917032,909
1274,1,0x110222,0,1249449032,4348
1275,0,0x110121,0,1250378888,2090
1276,1,0x110222,0,1250378984,2286
1277,0,0x110121,0,1251478856,3065
1278,1,0x110222,0,1252203592,2523
1279,0,0x110121,0,1254493256,3135
1280,1,0x110222,0,1254656680,533
1281,1,0x110222,0,1263743400,362
1282,1,0x110222,0,1265706760,311
1283,1,0x110222,0,1267365256,377
1284,1,0x110222,0,1267391080,2633
1285,1,0x110222,0,1269680328,1190
1286,1,0x110222,0,1273013128,1371
1287,0,0x110121,0,1275306120,899
1288,1,0x110222,0,1275306184,2375
1289,0,0x110121,0,1276242952,1054
1290,1,0x110222,0,1276971016,430
1291,0,0x110121,0,1279518056,2697
1292,1,0x110222,0,1279518120,2680
1293,1,0x110222,0,1279535304,1998
1294,1,0x110222,0,1279621672,305
1295,1,0x110222,0,1279943880,605
1296,1,0x110222,0,1281696456,2637
1297,0,0x110121,0,1282026408,4384
1298,0,0x110121,0,1283514824,422
1299,0,0x110121,0,1283961800,2414
1300,0,0x110121,0,1284704488,1346
1301,1,0x110222,0,1284704552,2366
1302,0,0x110121,0,1290387592,3225
1303,1,0x110222,0,1291824168,722
1304,0,0x110121,0,1293080456,2716
1305,1,0x110222,0,1293519912,2191
1306,1,0x110222,0,1294999880,597
1307,0,0x110121,0,1295048296,1768
1308,1,0x110222,0,1295602504,310
1309,1,0x110222,0,1296877352,2713
1310,1,0x110222,0,1298244264,1203
1311,1,0x110222,0,1299297512,295
1312,0,0x110121,0,1299736168,1163
1313,0,0x110121,0,1299982600,1345
1314,1,0x110222,0,1299982696,786
1315,0,0x110121,0,1300320104,467
1316,0,0x110121,0,1300376264,3049
1317,0,0x110121,0,1302942216,737
1318,1,0x110222,0,1304330408,1771
1319,1,0x110222,0,1304804392,851
1320,1,0x110222,0,1305704392,1752
1321,0,0x110121,0,1306529864,624
1322,0,0x110121,0,1308164104,1002
1323,0,0x110121,0,1310116456,401
1324,1,0x110222,0,1310288744,3390
1325,1,0x110222,0,1312435016,1784
1326,0,0x110121,0,1314488904,1046
1327,1,0x110222,0,1315283528,1135
1328,1,0x110222,0,1316278280,1091
1329,1,0x110222,0,1317564616,996
1330,0,0x110121,0,1317717288,470
1331,1,0x110222,0,1317717352,2059
1332,0,0x110121,0,1318871176,2390
1333,1,0x110222,0,1318871304,574
1334,0,0x110121,0,1327836744,350
1335,1,0x110222,0,1320104712,587
1336,1,0x110222,0,1320524904,778
1337,1,0x110222,0,1320628040,1710
1338,1,0x110222,0,1325488616,636
1339,1,0x110222,0,1326208328,4846
1340,1,0x110222,0,1326281320,2342
1341,1,0x110222,0,1327320424,467
1342,1,0x110222,0,1331923912,537
1343,1,0x110222,0,1333976808,3773
1344,1,0x110222,0,1335022280,1281
1345,1,0x110222,0,1336094248,348
1346,0,0x110121,0,1340171816,1822
1347,1,0x110222,0,1340414856,1232
1348,1,0x110222,0,1342516360,3868
1349,0,0x110121,0,1343436200,2495
1350,1,0x110222,0,1343436328,558
1351,0,0x110121,0,1344183976,2739
1352,1,0x110222,0,1345852360,2248
1353,1,0x110222,0,1346526376,2533
1354,0,0x110121,0,1348375400,1215
1355,1,0x110222,0,1349089000,426
1356,0,0x110121,0,1352172072,706
1357,0,0x110121,0,1352300296,1034
1358,1,0x110222,0,1352675176,689
1359,0,0x110121,0,1352971112,3205
1360,0,0x110121,0,1353024232,1751
1361,0,0x110121,0,1353588296,2870
1362,1,0x110222,0,1353588392,1681
1363,1,0x110222,0,1353870728,2685
1364,1,0x110222,0,1356212648,455
1365,0,0x110121,0,1356610568,3150
1366,0,0x110121,0,1356669160,659
1367,0,0x110121,0,1357302696,290
1368,0,0x110121,0,1357590312,421
1369,0,0x110121,0,1359679368,2280
1370,1,0x110222,0,1361012424,379
1371,1,0x110222,0,1361940808,2653
1372,0,0x110121,0,1362181160,2214
1373,1,0x110222,0,1365144040,1208
1374,0,0x110121,0,1365370440,2769
1375,1,0x110222,0,1366763112,952
1376,0,0x110121,0,1366835976,3175
1377,1,0x110222,0,1367792328,2324
1378,1,0x110222,0,1368247144,486
1379,0,0x110121,0,1368515720,2076
1380,1,0x110222,0,1368849832,809
1381,0,0x110121,0,1378721416,2838
1382,1,0x110222,0,1379079560,337
1383,1,0x110222,0,1380028616,1110
1384,0,0x110121,0,1380599240,299
1385,0,0x110121,0,1381976296,1456
1386,1,0x110222,0,1383995880,429
1387,0,0x110121,0,1384846344,322
1388,1,0x110222,0,1386327304,491
1389,1,0x110222,0,1386349064,1105
1390,1,0x110222,0,1386471784,506
1391,1,0x110222,0,1387567144,697
1392,1,0x110222,0,1387601960,348
1393,0,0x110121,0,1387729800,2739
1394,0,0x110121,0,1389739880,968
1395,0,0x110121,0,1391281864,2155
1396,1,0x110222,0,1391282024,506
1397,0,0x110121,0,1392223400,597
1398,0,0x110121,0,1392265928,569
1399,0,0x110121,0,1392724136,457
1400,1,0x110222,0,1392825000,458
1401,0,0x110121,0,1393335528,1848
1402,0,0x110121,0,1393746856,2036
1403,1,0x110222,0,1395059400,2122
